symbol,side,entry_time_utc,exit_time_utc,opened_at_ts,closed_at_ts,duration_sec,stake_usdt,pnl_usdt,result,exit_reason,closed_by,contract_id,max_hold_seconds,spread_at_entry,ema200_distance_at_entry_pct,score_raw,effective_min_score,score_margin,trend,momentum,stability,atr_score,atr_pct,hurst,regime,setup_type,fvg_tier,geo_channel_pos,geo_slope_pct,dynamic_score_min,dynamic_score_ceiling,dynamic_cfg_regime,execution_grade,ema200_dev_pct,ema_state,ema_trade_alignment,ctx_regime,ctx_atr,ctx_atr_percentile,ctx_hurst,ctx_ema200_distance_pct,ctx_ticks_since_last_spike,ctx_spike_cluster_active,ctx_delta_s,ai_approved,ai_confidence,ai_score,ai_hurst,ai_autocorr,ai_vol_regime,ai_model,ai_delta_s,spikes_during_trade,favorable_spikes_during,adverse_spikes_during,first_favorable_spike_delay_s,first_adverse_spike_delay_s,spike_cluster_seen_during,last_spike_before_open_delay_s,last_spike_before_open_dir
CRASH500,MULTDOWN,2026-05-27T01:12:21.313801+00:00,2026-05-27T01:16:45.007932+00:00,1779844341.3138013,1779844605.0079317,263.694,2.0,-0.13,loss,open_prob_exit:prob=0.220<=0.220|pnl=-0.1300<=0.0200|atr_ratio=0.198|cycle=0.88,reaper_poll,863419099,0.0,1e-05,0.0148,6.08,5.8,0.28000000000000025,1.5,1.5,0.75,1.13,2e-06,0.487,trending,TREND,dynamic_soft_veto_no_fvg,0.25,8e-05,5.3,5.3,SLOW,C,0.0148,above_ema200,False,normal,0.004993,18.0,0.4874,0.00015,452.0,False,11.110801219940186,,,,,,,,,1,1,0,137.864755153656,,False,463.1107590198517,DOWN
CRASH500,MULTDOWN,2026-05-27T01:28:16.523414+00:00,2026-05-27T01:38:12.294353+00:00,1779845296.5234137,1779845892.2943535,595.771,2.0,-0.19,loss,open_prob_exit:prob=0.107<=0.220|pnl=-0.1900<=0.0200|atr_ratio=0.437|cycle=1.98,ws_event,863766739,0.0,1e-05,0.0163,6.17,5.8,0.3700000000000001,1.5,1.5,0.75,1.22,2e-06,0.487,trending,TREND,dynamic_soft_veto_no_fvg,-0.559,0.0002,5.3,5.3,NORMAL,C,0.0163,above_ema200,False,normal,0.005193,5.0,0.4867,0.00016,512.0,True,6.223413705825806,,,,,,,,,1,1,0,563.692379951477,,False,518.3362367153168,DOWN
CRASH500,MULTDOWN,2026-05-27T01:54:02.869578+00:00,2026-05-27T01:56:03.644833+00:00,1779846842.8695776,1779846963.6448333,120.775,2.0,0.22,win,timeout_multispike,reaper_poll,864370279,0.0,1e-05,0.0172,6.44,5.8,0.6400000000000006,1.5,1.5,0.75,1.99,2e-06,0.509,trending,TREND,dynamic_soft_veto_no_fvg,-0.023,0.00021,5.3,5.3,SLOW,B,0.0172,above_ema200,False,normal,0.006276,50.0,0.508,0.00017,475.0,True,33.55957770347595,,,,,,,,,1,1,0,109.32197308540344,,True,93.9911539554596,DOWN
CRASH500,MULTDOWN,2026-05-27T02:07:30.203542+00:00,2026-05-27T02:09:09.093622+00:00,1779847650.2035418,1779847749.0936224,98.89,2.0,0.61,win,timeout_multispike,reaper_poll,864675839,0.0,1e-05,0.0189,6.431,5.8,0.6310000000000002,1.5,1.21,0.75,1.77,2e-06,0.49,trending,TREND,dynamic_soft_veto_no_fvg,0.244,0.00011,5.3,5.3,NORMAL,B,0.0189,above_ema200,False,normal,0.0068,37.0,0.4903,0.00019,473.0,True,0.8955416679382324,,,,,,,,,1,1,0,51.98606872558594,,False,474.0168581008911,DOWN
CRASH500,MULTDOWN,2026-05-27T02:16:27.373799+00:00,2026-05-27T02:23:28.578578+00:00,1779848187.373799,1779848608.5785775,421.205,2.0,-0.37,loss,open_prob_exit:prob=0.209<=0.220|pnl=-0.3700<=0.0200|atr_ratio=0.598|cycle=1.40,reaper_poll,864879039,0.0,1e-05,0.018,5.971,5.8,0.17100000000000026,1.5,0.58,0.75,1.94,2e-06,0.484,trending,TREND,dynamic_soft_veto_no_fvg,0.194,0.00014,5.3,5.3,NORMAL,C,0.018,above_ema200,False,normal,0.006676,58.0,0.483,0.00017,427.0,False,57.68079900741577,,,,,,,,,0,0,0,,,False,485.18418860435486,DOWN
CRASH500,MULTDOWN,2026-05-27T02:23:31.468944+00:00,2026-05-27T02:27:52.247519+00:00,1779848611.4689438,1779848872.2475185,260.779,2.0,0.17,win,timeout_multispike,ws_event,865039859,0.0,1e-05,0.016,4.544,3.5,1.0439999999999996,1.5,1.09,0.75,1.0,1e-06,0.496,calm,TREND,dynamic_soft_veto_no_fvg,-0.474,0.0002,5.3,5.3,NORMAL,C,0.016,above_ema200,False,normal,0.004655,2.0,0.496,0.00016,907.0,False,1.8419437408447266,,,,,,,,,1,1,0,248.72644448280334,,False,909.2793333530426,DOWN
CRASH500,MULTDOWN,2026-05-27T02:43:03.399132+00:00,2026-05-27T02:50:36.370028+00:00,1779849783.3991325,1779850236.3700283,452.971,2.0,0.02,win,open_prob_exit:prob=0.066<=0.220|pnl=0.0200<=0.0200|atr_ratio=0.044|cycle=1.51,ws_event,865499599,0.0,1e-05,0.0173,6.235,5.8,0.4350000000000005,1.5,1.31,0.75,1.47,2e-06,0.526,trending,TREND,dynamic_soft_veto_no_fvg,0.188,0.00018,5.3,5.3,SLOW,B,0.0173,above_ema200,False,normal,0.006179,48.0,0.5309,0.00017,431.0,True,33.735132455825806,,,,,,,,,6,6,0,327.7168207168579,,True,465.20867252349854,DOWN
CRASH500,MULTDOWN,2026-05-27T02:58:43.416326+00:00,2026-05-27T03:01:00.501732+00:00,1779850723.416326,1779850860.5017323,137.085,2.0,0.32,win,timeout_multispike,ws_event,865881699,0.0,1e-05,0.0183,5.823,5.8,0.023000000000000576,1.5,1.09,0.75,1.78,2e-06,0.483,trending,TREND,dynamic_soft_veto_no_fvg,0.283,0.00015,5.3,5.3,NORMAL,C,0.0183,above_ema200,False,normal,0.006655,49.0,0.4822,0.00018,436.0,True,40.09632611274719,,,,,,,,,4,4,0,88.75880789756775,,True,476.23777866363525,DOWN
CRASH500,MULTDOWN,2026-05-27T03:22:15.968527+00:00,2026-05-27T03:34:09.328155+00:00,1779852135.9685268,1779852849.3281546,713.36,2.0,-0.07,loss,open_prob_exit:prob=0.112<=0.220|pnl=-0.0700<=0.0200|atr_ratio=0.424|cycle=2.00,ws_event,866509419,0.0,1e-05,0.0175,6.052,5.8,0.2519999999999998,1.5,1.46,0.75,1.64,2e-06,0.492,trending,TREND,dynamic_soft_veto_no_fvg,0.238,0.0002,5.3,5.3,SLOW,C,0.0175,above_ema200,False,normal,0.00609,16.0,0.4915,0.00018,545.0,True,33.40252685546875,,,,,,,,,1,1,0,681.2323369979858,,False,578.7927272319794,DOWN
CRASH500,MULTDOWN,2026-05-27T03:36:38.501975+00:00,2026-05-27T03:38:28.383505+00:00,1779852998.5019746,1779853108.3835049,109.882,2.0,0.33,win,timeout_multispike,ws_event,866921779,0.0,1e-05,-0.0048,8.412,5.8,2.612000000000001,1.5,0.9,0.75,0.96,2e-06,0.499,trending,SMC_FVG,fvg_mitigated,0.086,-0.00017,5.3,5.3,SLOW,A,-0.0048,below_ema200,True,normal,0.005103,27.0,0.498,-0.00023,125.0,False,55.69397449493408,,,,,,,,,1,1,0,97.68506383895874,,True,181.30111074447632,DOWN
CRASH500,MULTDOWN,2026-05-27T03:41:29.443259+00:00,2026-05-27T03:46:55.339779+00:00,1779853289.4432588,1779853615.3397794,325.897,2.0,0.81,win,timeout_multispike,ws_event,867067359,0.0,1e-05,0.0102,7.465,5.8,1.665,1.5,1.27,0.75,1.65,2e-06,0.484,trending,SMC_FVG,fvg_mitigated,0.36,-0.00021,5.3,5.3,SLOW,B,0.0102,above_ema200,False,normal,0.005628,30.0,0.4829,-0.0001,146.0,True,46.79625868797302,,,,,,,,,2,2,0,264.75400710105896,,True,193.25622034072876,DOWN
CRASH500,MULTDOWN,2026-05-27T03:49:44.506855+00:00,2026-05-27T04:02:57.357732+00:00,1779853784.5068555,1779854577.3577316,792.851,2.0,-0.67,loss,open_prob_exit:prob=0.218<=0.220|pnl=-0.6700<=0.0200|atr_ratio=0.627|cycle=2.00,ws_event,867301179,0.0,1e-05,-0.0251,6.832,5.8,1.032,1.5,0.61,0.75,1.67,2e-06,0.471,trending,SMC_FVG,fvg_mitigated,0.114,-0.00056,5.3,5.3,NORMAL,B,-0.0251,below_ema200,True,normal,0.005883,25.0,0.4706,-0.00027,179.0,True,2.149855375289917,,,,,,,,,0,0,0,,,False,181.33200407028198,DOWN
CRASH500,MULTDOWN,2026-05-27T04:24:26.146171+00:00,2026-05-27T04:28:58.685986+00:00,1779855866.1461713,1779856138.6859856,272.54,2.0,-0.04,loss,open_prob_exit:prob=0.219<=0.220|pnl=-0.0400<=0.0200|atr_ratio=0.214|cycle=0.91,heartbeat_poll,868393359,0.0,1e-05,-0.012,7.601,5.8,1.8010000000000002,1.5,0.76,0.75,0.29,2e-06,0.465,trending,SMC_FVG,fvg_mitigated,0.453,-0.00057,5.3,5.3,NORMAL,A,-0.012,below_ema200,True,normal,0.004793,3.0,0.4631,-0.0003,138.0,True,43.71917128562927,,,,,,,,,2,2,0,182.05723452568054,,True,181.95856308937073,DOWN
CRASH500,MULTDOWN,2026-05-27T04:33:05.515872+00:00,2026-05-27T04:40:18.316910+00:00,1779856385.515872,1779856818.3169096,432.801,2.0,0.02,win,open_prob_exit:prob=0.066<=0.220|pnl=0.0200<=0.0200|atr_ratio=0.059|cycle=1.44,ws_event,868673539,0.0,1e-05,0.0076,7.939,5.8,2.1390000000000002,1.5,1.04,0.75,0.6,2e-06,0.453,trending,SMC_FVG,fvg_mitigated,0.676,-0.00025,5.3,5.3,NORMAL,A,0.0076,above_ema200,False,normal,0.005766,38.0,0.4505,3e-05,161.0,True,22.732872009277344,,,,,,,,,1,1,0,356.75973892211914,,False,184.2917459011078,DOWN
CRASH500,MULTDOWN,2026-05-27T04:47:09.241240+00:00,2026-05-27T04:51:48.360567+00:00,1779857229.2412403,1779857508.3605669,279.119,2.0,0.02,win,open_prob_exit:prob=0.219<=0.220|pnl=0.0200<=0.0200|atr_ratio=0.067|cycle=0.93,ws_event,869091139,0.0,1e-05,0.0179,6.14,5.8,0.33999999999999986,1.5,1.4,0.75,1.79,2e-06,0.493,trending,TREND,dynamic_soft_veto_no_fvg,0.236,0.00015,5.3,5.3,NORMAL,C,0.0179,above_ema200,False,normal,0.007483,98.0,0.4923,0.00018,460.0,False,26.697240352630615,,,,,,,,,1,1,0,241.92396712303162,,False,486.96562933921814,DOWN
CRASH500,MULTDOWN,2026-05-27T04:54:21.375262+00:00,2026-05-27T05:03:52.357133+00:00,1779857661.3752618,1779858232.3571332,570.982,2.0,0.02,win,open_prob_exit:prob=0.066<=0.220|pnl=0.0200<=0.0200|atr_ratio=0.039|cycle=1.90,ws_event,869318199,0.0,1e-05,0.0097,8.54,5.8,2.7399999999999993,1.5,1.5,0.75,0.49,2e-06,0.482,trending,SMC_FVG,fvg_mitigated,0.098,-0.0,5.3,5.3,NORMAL,A,0.0097,above_ema200,False,normal,0.006138,72.0,0.4817,-0.0,151.0,False,38.95026183128357,,,,,,,,,1,1,0,457.8009853363037,,False,190.210054397583,DOWN
